PROVISIONAL_KEY,CATEGORY,CONTEXT,MONEY_CRITICALITY,FR_SOURCE,FR_MARCHE,TTS_CANONICAL,STT_VARIANTS,STATUS,VALIDATION_NOTE,LANGUAGE,LANGUAGE_CODE,LANGUAGE_VARIETY,VALIDATION_NATIVE_REQUISE,RISK_NOTE
PROVISIONAL_FRM_NUMBER_049,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-neuf,quarante-neuf,ablanan nin ngwlan,ablanan nin ngwlan,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_050,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante,cinquante,abluenun,abluenun | ablenunn | abluenunn,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_051,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante et un,cinquante et un,abluenun nin kun,abluenun nin kun,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_052,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-deux,cinquante-deux,abluenun nin nnyɔn,abluenun nin nnyɔn,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_053,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-trois,cinquante-trois,abluenun nin nsan,abluenun nin nsan,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_054,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-quatre,cinquante-quatre,abluenun nin nnan,abluenun nin nnan,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_055,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-cinq,cinquante-cinq,abluenun nin nnun,abluenun nin nnun,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_056,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-six,cinquante-six,abluenun nin nsiɛn,abluenun nin nsiɛn,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_057,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-sept,cinquante-sept,abluenun nin nso,abluenun nin nso,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_058,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-huit,cinquante-huit,abluenun nin mɔcuɛ,abluenun nin mɔcuɛ,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_059,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-neuf,cinquante-neuf,abluenun nin ngwlan,abluenun nin ngwlan,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_060,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante,soixante,abluesiɛn,abluesiɛn | ablesiɛn,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_061,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante et un,soixante et un,abluesiɛn nin kun,abluesiɛn nin kun,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_062,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-deux,soixante-deux,abluesiɛn nin nnyɔn,abluesiɛn nin nnyɔn,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_063,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-trois,soixante-trois,abluesiɛn nin nsan,abluesiɛn nin nsan,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_064,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-quatre,soixante-quatre,abluesiɛn nin nnan,abluesiɛn nin nnan,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_065,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-cinq,soixante-cinq,abluesiɛn nin nnun,abluesiɛn nin nnun,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_066,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-six,soixante-six,abluesiɛn nin nsiɛn,abluesiɛn nin nsiɛn,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_067,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-sept,soixante-sept,abluesiɛn nin nso,abluesiɛn nin nso,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_068,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-huit,soixante-huit,abluesiɛn nin mɔcuɛ,abluesiɛn nin mɔcuɛ,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_069,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-neuf,soixante-neuf,abluesiɛn nin ngwlan,abluesiɛn nin ngwlan,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_070,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-dix,soixante-dix,ablueso,ablueso | ableso,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_071,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante et onze,soixante et onze,ablueso nin kun,ablueso nin kun,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_072,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-douze,soixante-douze,ablueso nin nnyɔn,ablueso nin nnyɔn,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_073,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-treize,soixante-treize,ablueso nin nsan,ablueso nin nsan,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_074,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-quatorze,soixante-quatorze,ablueso nin nnan,ablueso nin nnan,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_075,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-quinze,soixante-quinze,ablueso nin nnun,ablueso nin nnun,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_076,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-seize,soixante-seize,ablueso nin nsiɛn,ablueso nin nsiɛn,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_077,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-dix-sept,soixante-dix-sept,ablueso nin nso,ablueso nin nso,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_078,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-dix-huit,soixante-dix-huit,ablueso nin mɔcuɛ,ablueso nin mɔcuɛ,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_079,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-dix-neuf,soixante-dix-neuf,ablueso nin ngwlan,ablueso nin ngwlan,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_080,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingts,quatre-vingts,ablaɔcuɛ,ablaɔcuɛ | ablauncuɛ,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_081,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-un,quatre-vingt-un,ablaɔcuɛ nin kun,ablaɔcuɛ nin kun,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_082,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-deux,quatre-vingt-deux,ablaɔcuɛ nin nnyɔn,ablaɔcuɛ nin nnyɔn,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_083,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-trois,quatre-vingt-trois,ablaɔcuɛ nin nsan,ablaɔcuɛ nin nsan,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_084,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-quatre,quatre-vingt-quatre,ablaɔcuɛ nin nnan,ablaɔcuɛ nin nnan,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_085,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-cinq,quatre-vingt-cinq,ablaɔcuɛ nin nnun,ablaɔcuɛ nin nnun,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_086,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-six,quatre-vingt-six,ablaɔcuɛ nin nsiɛn,ablaɔcuɛ nin nsiɛn,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_087,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-sept,quatre-vingt-sept,ablaɔcuɛ nin nso,ablaɔcuɛ nin nso,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_088,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-huit,quatre-vingt-huit,ablaɔcuɛ nin mɔcuɛ,ablaɔcuɛ nin mɔcuɛ,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_089,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-neuf,quatre-vingt-neuf,ablaɔcuɛ nin ngwlan,ablaɔcuɛ nin ngwlan,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_090,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-dix,quatre-vingt-dix,ablangwlan,ablangwlan,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_091,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-onze,quatre-vingt-onze,ablangwlan nin kun,ablangwlan nin kun,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_092,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-douze,quatre-vingt-douze,ablangwlan nin nnyɔn,ablangwlan nin nnyɔn,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_093,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-treize,quatre-vingt-treize,ablangwlan nin nsan,ablangwlan nin nsan,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_094,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-quatorze,quatre-vingt-quatorze,ablangwlan nin nnan,ablangwlan nin nnan,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_095,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-quinze,quatre-vingt-quinze,ablangwlan nin nnun,ablangwlan nin nnun,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_096,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-seize,quatre-vingt-seize,ablangwlan nin nsiɛn,ablangwlan nin nsiɛn,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_097,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-dix-sept,quatre-vingt-dix-sept,ablangwlan nin nso,ablangwlan nin nso,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_098,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-dix-huit,quatre-vingt-dix-huit,ablangwlan nin mɔcuɛ,ablangwlan nin mɔcuɛ,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_099,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-dix-neuf,quatre-vingt-dix-neuf,ablangwlan nin ngwlan,ablangwlan nin ngwlan,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_100,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cent,cent,ya,ya | ya kun,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_HUNDRED_200,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,deux cents,deux cents,ya nnyɔn,ya nnyɔn,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_HUNDRED_300,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,trois cents,trois cents,ya nsan,ya nsan,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_HUNDRED_400,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre cents,quatre cents,ya nnan,ya nnan,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_HUNDRED_500,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinq cents,cinq cents,ya nnun,ya nnun,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_HUNDRED_600,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,six cents,six cents,ya nsiɛn,ya nsiɛn,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_HUNDRED_700,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,sept cents,sept cents,ya nso,ya nso,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_HUNDRED_800,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,huit cents,huit cents,ya mɔcuɛ,ya mɔcuɛ,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_HUNDRED_900,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,neuf cents,neuf cents,ya ngwlan,ya ngwlan,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
PROVISIONAL_FRM_NUMBER_THOUSAND_1000,NUMBER_THOUSAND,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,mille,mille,akpi,akpi,DRAFT,"DRAFT — forme écrite du baoulé central, attestée par deux ressources numérales concordantes; tons, prononciation et usage marchand à faire valider par des locutrices natives.",Baoulé,bci,Baoulé central; variété locale de marché à confirmer,true,
