PROVISIONAL_KEY,CATEGORY,CONTEXT,MONEY_CRITICALITY,FR_SOURCE,FR_MARCHE,TTS_CANONICAL,STT_VARIANTS,STATUS,VALIDATION_NOTE,LANGUAGE,LANGUAGE_CODE,LANGUAGE_VARIETY,VALIDATION_NATIVE_REQUISE,RISK_NOTE
PROVISIONAL_FRM_NUMBER_032,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,trente-deux,trente-deux,bisaba ni fila,bisaba ni fila,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_033,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,trente-trois,trente-trois,bisaba ni saba,bisaba ni saba,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_034,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,trente-quatre,trente-quatre,bisaba ni naani,bisaba ni naani,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_035,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,trente-cinq,trente-cinq,bisaba ni looru,bisaba ni looru,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_036,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,trente-six,trente-six,bisaba ni wɔɔrɔ,bisaba ni wɔɔrɔ,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_037,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,trente-sept,trente-sept,bisaba ni wolonfila,bisaba ni wolonfila,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_038,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,trente-huit,trente-huit,bisaba ni seegi,bisaba ni seegi,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_039,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,trente-neuf,trente-neuf,bisaba ni kɔnɔtɔ,bisaba ni kɔnɔtɔ,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_040,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante,quarante,binaani,binaani,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_041,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante et un,quarante et un,binaani ni kelen,binaani ni kelen,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_042,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-deux,quarante-deux,binaani ni fila,binaani ni fila,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_043,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-trois,quarante-trois,binaani ni saba,binaani ni saba,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_044,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-quatre,quarante-quatre,binaani ni naani,binaani ni naani,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_045,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-cinq,quarante-cinq,binaani ni looru,binaani ni looru,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_046,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-six,quarante-six,binaani ni wɔɔrɔ,binaani ni wɔɔrɔ,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_047,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-sept,quarante-sept,binaani ni wolonfila,binaani ni wolonfila,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_048,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-huit,quarante-huit,binaani ni seegi,binaani ni seegi,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_049,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quarante-neuf,quarante-neuf,binaani ni kɔnɔtɔ,binaani ni kɔnɔtɔ,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_050,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante,cinquante,bilooru,bilooru,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_051,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante et un,cinquante et un,bilooru ni kelen,bilooru ni kelen,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_052,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-deux,cinquante-deux,bilooru ni fila,bilooru ni fila,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_053,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-trois,cinquante-trois,bilooru ni saba,bilooru ni saba,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_054,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-quatre,cinquante-quatre,bilooru ni naani,bilooru ni naani,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_055,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-cinq,cinquante-cinq,bilooru ni looru,bilooru ni looru,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_056,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-six,cinquante-six,bilooru ni wɔɔrɔ,bilooru ni wɔɔrɔ,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_057,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-sept,cinquante-sept,bilooru ni wolonfila,bilooru ni wolonfila,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_058,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-huit,cinquante-huit,bilooru ni seegi,bilooru ni seegi,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_059,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-neuf,cinquante-neuf,bilooru ni kɔnɔtɔ,bilooru ni kɔnɔtɔ,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_060,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante,soixante,biwɔɔrɔ,biwɔɔrɔ,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_061,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante et un,soixante et un,biwɔɔrɔ ni kelen,biwɔɔrɔ ni kelen,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_062,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-deux,soixante-deux,biwɔɔrɔ ni fila,biwɔɔrɔ ni fila,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_063,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-trois,soixante-trois,biwɔɔrɔ ni saba,biwɔɔrɔ ni saba,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_064,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-quatre,soixante-quatre,biwɔɔrɔ ni naani,biwɔɔrɔ ni naani,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_065,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-cinq,soixante-cinq,biwɔɔrɔ ni looru,biwɔɔrɔ ni looru,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_066,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-six,soixante-six,biwɔɔrɔ ni wɔɔrɔ,biwɔɔrɔ ni wɔɔrɔ,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_067,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-sept,soixante-sept,biwɔɔrɔ ni wolonfila,biwɔɔrɔ ni wolonfila,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_068,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-huit,soixante-huit,biwɔɔrɔ ni seegi,biwɔɔrɔ ni seegi,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_069,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-neuf,soixante-neuf,biwɔɔrɔ ni kɔnɔtɔ,biwɔɔrɔ ni kɔnɔtɔ,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_070,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-dix,soixante-dix,biwolonfila,biwolonfila | biwolonvila,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_071,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante et onze,soixante et onze,biwolonfila ni kelen,biwolonfila ni kelen,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_072,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-douze,soixante-douze,biwolonfila ni fila,biwolonfila ni fila,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_073,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-treize,soixante-treize,biwolonfila ni saba,biwolonfila ni saba,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_074,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-quatorze,soixante-quatorze,biwolonfila ni naani,biwolonfila ni naani,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_075,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-quinze,soixante-quinze,biwolonfila ni looru,biwolonfila ni looru,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_076,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-seize,soixante-seize,biwolonfila ni wɔɔrɔ,biwolonfila ni wɔɔrɔ,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
PROVISIONAL_FRM_NUMBER_077,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-dix-sept,soixante-dix-sept,biwolonfila ni wolonfila,biwolonfila ni wolonfila,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant. | Forme numérique à valider par des locutrices/locuteurs du dioula véhiculaire ivoirien; orthographe et articulation TTS/STT à tester en contexte marchand.",Dioula,dyu,Dioula véhiculaire de Côte d’Ivoire (koïnè mandingue; non Kong/non Odienné),true,
