PROVISIONAL_KEY,CATEGORY,CONTEXT,MONEY_CRITICALITY,FR_SOURCE,FR_MARCHE,TTS_CANONICAL,STT_VARIANTS,STATUS,VALIDATION_NOTE,LANGUAGE,LANGUAGE_CODE,LANGUAGE_VARIETY,VALIDATION_NATIVE_REQUISE,RISK_NOTE
PROVISIONAL_FRM_NUMBER_058,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-huit,cinquante-huit,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_059,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinquante-neuf,cinquante-neuf,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_060,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante,soixante,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_061,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante et un,soixante et un,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_062,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-deux,soixante-deux,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_063,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-trois,soixante-trois,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_064,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-quatre,soixante-quatre,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_065,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-cinq,soixante-cinq,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_066,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-six,soixante-six,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_067,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-sept,soixante-sept,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_068,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-huit,soixante-huit,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_069,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-neuf,soixante-neuf,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_070,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-dix,soixante-dix,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_071,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante et onze,soixante et onze,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_072,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-douze,soixante-douze,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_073,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-treize,soixante-treize,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_074,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-quatorze,soixante-quatorze,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_075,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-quinze,soixante-quinze,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_076,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-seize,soixante-seize,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_077,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-dix-sept,soixante-dix-sept,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_078,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-dix-huit,soixante-dix-huit,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_079,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-dix-neuf,soixante-dix-neuf,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_080,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingts,quatre-vingts,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_081,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-un,quatre-vingt-un,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_082,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-deux,quatre-vingt-deux,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_083,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-trois,quatre-vingt-trois,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_084,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-quatre,quatre-vingt-quatre,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_085,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-cinq,quatre-vingt-cinq,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_086,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-six,quatre-vingt-six,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_087,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-sept,quatre-vingt-sept,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_088,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-huit,quatre-vingt-huit,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_089,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-neuf,quatre-vingt-neuf,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_090,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-dix,quatre-vingt-dix,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_091,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-onze,quatre-vingt-onze,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_092,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-douze,quatre-vingt-douze,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_093,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-treize,quatre-vingt-treize,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_094,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-quatorze,quatre-vingt-quatorze,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_095,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-quinze,quatre-vingt-quinze,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_096,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-seize,quatre-vingt-seize,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_097,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-dix-sept,quatre-vingt-dix-sept,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_098,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-dix-huit,quatre-vingt-dix-huit,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_099,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-dix-neuf,quatre-vingt-dix-neuf,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_100,NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cent,cent,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_HUNDRED_200,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,deux cents,deux cents,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_HUNDRED_300,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,trois cents,trois cents,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_HUNDRED_400,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre cents,quatre cents,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_HUNDRED_500,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinq cents,cinq cents,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_HUNDRED_600,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,six cents,six cents,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_HUNDRED_700,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,sept cents,sept cents,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_HUNDRED_800,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,huit cents,huit cents,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_HUNDRED_900,NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,neuf cents,neuf cents,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_NUMBER_THOUSAND_1000,NUMBER_THOUSAND,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,mille,mille,,,DRAFT,"À faire valider par une locutrice ivoirienne; tester articulation TTS et reconnaissance STT isolée, puis en contexte de quantité et de montant.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_UNIT_01_UNITE,UNIT,Unité de vente orale.,LOW,unité,à l’unité,,,DRAFT,À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_UNIT_02_TAS,UNIT,Unité de vente orale.,LOW,tas,tas,,,DRAFT,À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_UNIT_03_SAC,UNIT,Unité de vente orale.,LOW,sac,sac,,,DRAFT,À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_UNIT_04_KILO,UNIT,Unité de vente orale.,LOW,kilo,kilo,,,DRAFT,À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_UNIT_05_BOTTE,UNIT,Unité de vente orale.,LOW,botte,botte,,,DRAFT,À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_UNIT_06_BIDON,UNIT,Unité de vente orale.,LOW,bidon,bidon,,,DRAFT,À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_UNIT_07_SACHET,UNIT,Unité de vente orale.,LOW,sachet,sachet,,,DRAFT,À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_UNIT_08_PAQUET,UNIT,Unité de vente orale.,LOW,paquet,paquet,,,DRAFT,À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_UNIT_09_MORCEAU,UNIT,Unité de vente orale.,LOW,morceau,morceau,,,DRAFT,À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_UNIT_10_LITRE,UNIT,Unité de vente orale.,LOW,litre,litre,,,DRAFT,À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_UNIT_11_REGIME,UNIT,Unité de vente orale.,LOW,régime,régime,,,DRAFT,À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_UNIT_12_CARTON,UNIT,Unité de vente orale.,LOW,carton,carton,,,DRAFT,À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_UNIT_13_CAISSE,UNIT,Unité de vente orale.,LOW,caisse,caisse,,,DRAFT,À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_UNIT_14_BOUTEILLE,UNIT,Unité de vente orale.,LOW,bouteille,bouteille,,,DRAFT,À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_UNIT_15_PANIER,UNIT,Unité de vente orale.,LOW,panier,panier,,,DRAFT,À faire valider en marché; vérifier que l’unité correspond bien à la pratique de vente locale visée.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_UNIT_16_FRANC,UNIT,Dénomination monétaire orale; à associer à un nombre et au contexte.,HIGH,franc,franc,,,DRAFT,"À faire valider par deux locutrices ivoiriennes; tester compréhension du montant, du prix ou de la dette en situation de vente.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_UNIT_17_FCFA,UNIT,Dénomination monétaire orale; à associer à un nombre et au contexte.,HIGH,FCFA,franc CFA,,,DRAFT,"À faire valider par deux locutrices ivoiriennes; tester compréhension du montant, du prix ou de la dette en situation de vente.",Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_PRODUCT_01_TOMATE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,tomate,tomate,,,DRAFT,À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_PRODUCT_02_PIMENT,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,piment,piment,,,DRAFT,À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_PRODUCT_03_GOMBO,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,gombo,gombo,,,DRAFT,À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_PRODUCT_04_ATTIEKE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,attiéké,attiéké,,,DRAFT,À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_PRODUCT_05_BANANE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,banane,banane,,,DRAFT,À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_PRODUCT_06_PLANTAIN,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,plantain,plantain,,,DRAFT,À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_PRODUCT_07_IGNAME,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,igname,igname,,,DRAFT,À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_PRODUCT_08_MANIOC,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,manioc,manioc,,,DRAFT,À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
PROVISIONAL_FRM_PRODUCT_09_AUBERGINE,PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,aubergine,aubergine,,,DRAFT,À faire valider par une vendeuse ivoirienne; vérifier l’usage oral en marché avant toute intégration.,Avikam,avi,Localité ou communauté Avikam à confirmer,true,
